Timestamp,AccX,AccY,AccZ
777516200,-3722,-852,15519
777518112,825,-1087,13532
777520004,174,-1756,18815
777521912,-284,-1104,17800
777523836,-1384,-1156,18524
777525716,1,-466,15395
777527600,3493,-66,15012
777529504,3533,339,15371
777531380,-607,663,13019
777533276,961,2197,13351
777535184,1504,2544,12586
777537084,-131,1784,14375
777538984,-1432,-332,16043
777540908,-1843,-1781,19966
777542840,-2563,-1803,16780
777544768,-2181,-2860,17811
777546696,1808,-2398,13815
777548608,-768,-1198,17133
777550512,2523,-709,15004
777552408,-169,-371,18088
777554308,3179,728,14442
777556220,1246,2130,12340
777558128,2780,2184,16644
777560020,-1610,270,17568
777561916,-854,-942,17860
777563828,-3517,-3071,19285
777565744,706,-2280,12344
777567632,828,-678,22364
777569520,-781,583,17192
777571424,1803,2299,20140
777573308,2652,723,8506
777575184,603,333,17028
777577080,-844,1710,15843
777578996,-1907,2701,16284
777580908,314,2918,14884
777582808,1740,261,13005
777584716,-1425,-2733,16422
777586640,-2071,-2355,17607
777588572,-3472,-2462,20208
777590476,273,-939,16412
777592368,3615,488,16712
777594264,4172,642,17076
777596156,315,-133,18288
777598052,1004,-494,15899
777599940,-236,830,18472
777601844,3717,1783,11275
777603744,549,1077,15420
777605640,-2989,-245,15350
777607560,-2990,-2892,17596
777609492,-1574,-3315,14092
777611400,36,-1924,16927
777613276,-277,955,16659
777615188,2109,2367,16243
777617088,967,2009,16747
777618972,4000,630,9359
777620860,1914,484,15379
777622748,-844,784,13905
777624656,-2379,1541,17765
777626556,401,321,17372
777628464,-2440,-1392,18257
777630376,-575,-3508,11471
777632296,-3822,-3622,19171
777634208,-334,-1784,19019
777636132,1409,1247,20043
777638048,4753,2245,17440
777639960,2782,1542,12592
777641832,790,90,15307
777643728,-2235,-427,17644
777645636,-2416,-256,14264
777647536,784,-130,14195
777649408,249,-83,15785
777651312,-2455,-1007,18372
777653236,-4839,-2273,15271
777655148,760,-1812,17500
777657028,15,-686,16309
777658932,1897,1951,13715
777660844,1987,2991,17387
777662756,4398,2498,16756
777664664,2057,253,14180
777666548,2123,-276,13548
777668456,-2928,-964,15508
777670352,-708,-390,17295
777672252,-1355,-225,17054
777674176,-1193,-1493,13763
777676088,232,-3185,13752
777678004,-3360,-2042,20453
777679924,-1117,-221,20028
777681840,1908,1586,14953
777683752,4017,2136,15206
777685664,1261,1415,15592
777687556,-140,224,18629
777689464,-1057,-1157,14701
777691400,1488,-1384,10079
777693296,-602,-870,17107
777695196,-1234,-748,17136
777697116,-3052,-1792,18559
777699044,-1453,-1243,15068
777700968,1437,-1027,15400
777702876,1573,415,16471
777704780,1222,1224,18161
777706696,2564,2452,15412
777708604,1497,1479,17392
777710500,3338,422,14199
777712412,-1222,-1634,12531
777714336,-3384,-2554,11812
777716268,-2159,-2173,17031
777718188,-1599,-298,17919
777720088,851,-263,17067
777721968,889,-443,13672
777723860,1188,-778,20928
777725760,-2233,785,15962
777727668,5268,1178,15108
777729588,1733,1773,15036
777731488,2557,833,12974
777733372,197,-273,16119
777735284,-1729,-1611,14988
777737204,-1452,-3189,15323
777739124,-540,-2230,13595
777741048,-2791,-2027,19901
777742952,-405,131,18407
777744840,1109,180,18396
777746732,4276,761,16539
777748632,1567,351,15373
777750520,1087,309,17159
777752392,-97,695,16703
777754272,682,528,14044
777756168,562,1060,15855
777758052,793,-947,16240
777759964,-3592,-2298,15275
777761892,-4935,-2843,14800
777763792,-293,-326,16724
777765680,80,1166,14520
777767580,2763,2055,19484
777769492,1892,2078,14375
777771396,3578,654,14831
777773296,1702,600,16363
777775188,2309,196,15003
777777076,447,-169,14620
777778956,-804,-572,13336
777780860,-887,-1715,17295
777782780,-2767,-3441,12451
777784708,-2283,-2752,17398
777786644,-3269,-1019,21714
777788524,31,-73,20028
777790424,3757,2299,17231
777792336,3804,1866,15740
777794220,109,587,18803
777796100,399,-223,15800
777797984,36,-1702,14220
777799892,1975,-689,13012
777801772,-53,-445,11991
777803656,-432,-363,15287
777805568,-4128,-1116,15287
777807488,-2170,-784,14187
777809404,-1381,-1367,14603
777811328,1584,2442,18220
777813236,684,3645,18253
777815140,3629,2745,17920
777817032,1782,912,16147
777818940,1795,-1019,13580
777820848,435,-1579,16948
777822764,-1001,-1931,16243
777824688,-2686,-1764,18267
777826616,-1047,-1491,15158
777828540,333,-2087,16823
777830440,-319,-1617,16892
777832332,714,-888,19179
777834240,-1598,1130,17607
777836160,3731,2329,19062
777838068,4111,3009,17787
777839964,1488,302,16689
777841880,-1833,-1447,13992
777843792,780,-2440,16247
777845708,-2695,-1703,13623
777847612,681,-184,10696
777849512,-1117,-239,15227
777851416,-4008,964,17009
777853316,-1374,292,18000
777855212,992,270,12836
777857120,1878,1522,18723
777859024,3257,3537,19484
777860924,829,1701,19987
777862808,664,-178,12751
777864716,2545,-2155,10612
777866628,-916,-3167,19859
777868552,-2888,-2556,14248
777870472,-950,-2486,17325
777872348,1841,-7,15839
777874228,-380,286,14388
777876116,1226,-62,17149
777878012,-2498,-162,20332
777879916,4134,696,17051
777881824,206,2372,19044
777883728,5113,1481,15951
777885620,518,-975,16972
777887516,880,-2968,14192
777889436,-3552,-4048,15719
777891364,-2955,-1589,12972
777893244,-914,3,17975
777895144,-148,2041,13271
777897048,-589,1701,22100
777898960,1274,1306,17967
777900856,2263,761,13668
777902732,66,877,16564
777904632,2591,1996,14780
777906548,1809,1105,19123
777908452,1114,-810,14112
777910356,-747,-3363,13220
777912276,1268,-3201,15503
777914196,-5447,-2723,18952
777916112,-430,-1016,15736
777918032,-1657,1013,15711
777919956,2793,1499,16834
777921868,-1634,1245,20124
777923760,58,544,21380
777925644,-1807,279,16245
777927552,3702,1300,14299
777929456,2358,-170,14759
777931368,1542,-2298,14252
777933288,-2396,-3566,15619
777935220,-3258,-3034,16495
777937128,-134,-362,14472
777939044,1517,1565,15240
777940932,342,2780,18247
777942828,647,1925,16384
777944728,1700,1052,17408
777946636,1812,1132,17295
777948516,60,376,16392
777950400,-956,-214,17667
777952300,2530,-806,15584
777954200,-170,-2614,15565
777956108,-135,-2989,13485
777958036,-1539,-1932,16436
777959940,-2922,-22,16963
777961856,-3466,1488,15471
777963780,1014,2528,14836
777965692,2189,1696,19308
777967576,350,514,16184
777969468,-1418,-68,16903
777971356,261,-711,15472
777973252,2281,-543,13257
777975148,2869,-1482,9847
777977072,-1874,-2548,14448
777979000,-1162,-2750,16082
777980908,-142,-1484,16003
777982820,-804,1130,12760
777984732,2491,2297,17271
777986644,-1551,2679,18020
777988564,1839,2973,17339
777990464,-623,1225,17059
777992364,1961,179,17743
777994264,-1521,-574,19621
777996172,2453,-1297,16008
777998100,-1329,-2019,18077
778000012,771,-1025,11895
778001920,2195,-809,18691
778003812,-768,120,14360
778005712,-2749,929,17448
778007612,-410,1656,16691
778009516,1881,2073,17024
778011432,3235,1754,14899
778013332,1285,393,20188
778015240,-1621,-1229,19051
778017160,-676,-1800,17507
778019080,-753,-3096,12827
778020996,2588,-2377,15479
778022920,-2098,-1440,15200
778024824,-912,-396,18424
778026708,484,916,15877
778028600,2365,898,15827
778030508,-1468,1026,17628
778032420,274,1648,18732
778034332,-2426,1044,22612
778036248,4305,1673,14604
778038144,1634,-700,16532
778040052,2033,-3153,15822
778041976,-1385,-3425,17352
778043904,-1314,-1298,13955
778045820,1433,557,13051
778047732,3346,1913,14626
778049640,-1454,1608,19570
778051540,-3259,859,18923
778053432,473,827,16767
778055316,144,370,18579
778057208,1033,771,18063
778059108,-1433,-331,18628
778061016,-84,-2204,15358
778062932,-1726,-3618,17715
778064848,-236,-2447,14856
778066768,1081,-1817,17416
778068664,1728,10,14550
778070572,-1847,1573,19028
778072480,852,1480,15803
778074364,-1203,82,17583
778076244,239,373,13349
778078140,-1271,-111,21692
778080048,1211,831,18624
778081940,2321,535,17202
778083848,3771,-1320,11019
778085764,1066,-3258,13564
778087692,-2100,-2886,15300
778089592,-840,-646,15280
778091488,-466,2616,13083
778093400,4048,2393,14131
778095308,-1075,1617,19943
778097232,-1850,1166,15980
778099156,-2063,-1049,16644
778101060,660,-186,15843
778102952,-965,-175,18635
778104868,3527,-1221,14647
778106784,-1418,-2666,18447
778108700,252,-4070,11240
778110604,165,-2661,16492
778112504,1668,-594,12087
778114408,131,1255,17283
778116320,1417,2913,15215
778118232,1642,1748,17332
778120132,1796,290,14467
778122024,-104,-1428,17623
778123948,-3695,-1385,17679
778125852,359,-107,15699
778127740,-557,633,18043
778129628,2229,51,16080
778131528,-1848,-1814,15243
778133444,-597,-1475,16583
778135348,-184,642,13997
778137252,1943,4032,11700
778139168,-1017,2893,15883
778141076,-278,1906,17312
778142984,-2992,132,17428
778144888,125,-1931,14924
778146780,-368,-2834,15492
778148704,1657,-1061,16491
778150616,444,-1478,16264
778152516,993,-2065,14991
778154412,880,-2140,13919
778156328,2373,-1473,11648
778158244,-2147,659,15031
778160152,-1122,1352,17677
778162068,1697,2423,15190
778163972,-502,1311,17915
778165860,937,-441,14258
778167772,-2389,-2941,17377
778169688,-210,-3048,17648
778171620,-2325,-1139,17923
778173544,5353,1417,17012
778175436,716,1056,19271
778177332,3504,630,15746
778179220,-392,-228,14167
778181120,-1795,685,15685
778183032,-1139,2920,13684
778184960,1838,2986,14528
778186864,-845,1291,17856
778188760,-339,-1219,18491
778190680,-1107,-2816,20492
778192608,1861,-2713,14748
778194524,1395,-3069,17107
778196432,568,-1360,16067
778198324,595,221,16328
778200220,1512,626,14180
778202116,1751,201,14033
778203992,103,665,19880
778205896,-2607,1539,17112
778207792,-945,931,18240
778209688,1161,515,13994
778211604,-1239,-2013,14787
778213532,-382,-3298,17984
778215452,-2202,-3172,17261
778217368,1410,-655,15566
778219276,2721,1581,13939
778221188,4711,2319,16742
778223088,736,1754,17212
778224968,-406,828,11535
778226876,-1076,485,16923
778228788,1288,1945,14675
778230680,341,1307,18082
778232588,-1478,-1090,17176
778234520,-2072,-3892,21483
778236448,1784,-2915,19167
778238360,138,-2110,14536
778240268,-220,-1770,16355
778242172,2510,-374,17812
778244076,1616,2187,18832
778245992,2078,2195,14820
778247880,562,998,13887
778249756,52,570,17004
778251644,-3422,-384,15744
778253564,-870,-1246,15423
778255488,-2553,-1450,17487
778257396,-607,-1937,13166
778259316,-1492,-2284,20811
778261216,569,-799,15120
778263096,108,537,21360
778264996,2542,2080,13439
778266912,1862,2450,16263
778268828,1914,2258,13863
778270740,-1746,1146,19003
778272636,-884,309,16971
778274512,-958,46,15876
778276404,239,-1249,14468
778278312,1094,-2100,18147
778280232,-2676,-2802,18171
778282168,1496,-1541,17183
778284080,3587,123,19403
778285956,2248,-52,15768
778287836,-215,293,15429
778289744,2523,1493,14051
778291644,-172,1604,14651
778293556,1326,1092,14886
778295464,-2278,-746,19104
778297384,-4912,-2102,18180
778299312,-3159,-2993,14835
778301220,-78,-2130,14628
778303112,298,-936,19260
778305004,2069,539,15332
778306884,636,162,17912
778308772,519,351,14644
778310672,2975,1026,10340
778312580,2006,2784,17214
778314492,-1813,2607,15523
778316384,404,466,15940
778318292,1292,-2471,12403
778320216,-2223,-2794,15875
778322140,-522,-1786,13083
778324064,-2499,-1521,19955
778325968,1598,248,18995
778327872,1091,1273,15944
778329772,4346,570,17647
778331652,420,520,13837
778333544,2001,489,15057
778335444,-772,1646,14235
778337360,2054,1332,15224
778339252,-1322,-62,16392
778341168,-3200,-2628,14796
778343092,-4140,-3884,18783
778345020,-1043,-2578,16987
778346936,2000,-264,19543
778348848,2755,1771,18894
778350768,3136,1018,16522
778352652,966,172,17020
778354528,1502,-46,15460
778356424,1877,425,10972
778358328,3046,1890,14679
778360224,-1926,924,12812
778362116,-156,-836,16716
778364032,-2886,-2752,16597
778365948,-2173,-3045,14984
778367864,-3642,-934,20011
778369764,877,939,18339
778371656,-552,2548,17700
778373564,4108,2419,14220
778375468,1564,890,14964
778377356,2051,-93,13910
778379248,-1017,-607,17123
778381160,-948,1272,14643
778383048,1238,46,12987
778384956,1057,-1797,10960
778386884,-1473,-3065,18777
778388808,-3413,-3567,16090
778390728,-141,-1349,17950
778392652,2565,1183,17607
778394564,2493,2873,15515
778396460,640,1848,20228
778398344,2933,-91,14644
778400244,814,-1205,17391
778402152,1288,-588,14548
778404056,-961,1249,16703
778405972,-1391,1593,16708
778407880,-2916,-530,16219
778409800,-705,-2136,13286
778411724,-1347,-1773,17860
778413628,-668,118,17227
778415520,538,2110,18447
778417428,2321,3216,17435
778419336,3784,2200,16831
778421232,1899,499,13813
778423124,-2058,-888,14367
778425048,-1173,-1665,14329
778426972,1008,-1270,18036
778428884,-1363,-809,15778
778430796,114,-1314,13965
778432716,-3816,-2478,19331
778434644,-1017,-1075,18329
778436532,852,-46,14749
778438440,3637,1073,16507
778440348,1283,1867,16411
778442256,3733,2119,17364
778444164,-1291,-134,17428
778446076,2115,-1731,8422
778447992,-1542,-2476,14332
778449912,-2154,-1186,13521
778451828,-3525,657,18520
778453724,-451,720,13641
778455604,1641,77,17997
778457504,1392,-316,14431
778459392,505,-321,18484
778461300,-1252,2536,18075
778463212,1432,3215,14052
778465128,4040,1748,12520
778467028,3808,-356,15779
778468940,-2504,-3126,15856
778470868,-3630,-3080,16549
778472796,-1942,-2574,15021
778474716,688,-1682,12835
778476616,-1335,-609,15076
778478528,1075,-115,21572
778480424,-2422,311,20975
778482320,3331,875,16671
778484228,2342,1052,17071
778486140,4532,1568,13912
778488048,1495,773,19024
778489916,-338,-84,12416
778491812,-649,-2513,12981
778493720,461,-2235,10176
778495636,-3695,-2183,16995
778497564,-4669,1099,17104
778499484,2020,1541,13471
778501396,1652,2210,17775
778503300,106,1224,12711
778505188,-1921,835,19500
778507076,-84,2326,18605
778508980,1793,1673,14556
778510876,4817,-95,12242
778512772,487,-1541,16384
778514680,-241,-2293,15963
778516604,-5294,-3343,16243
778518512,644,-2228,13740
778520412,-1559,-741,17357
778522328,1142,1324,17228
778524228,-185,1553,18355
778526124,3621,947,16420
778528008,747,299,18751
778529904,4076,450,15631
778531792,1740,134,14435
778533684,217,-1143,13607
778535592,-748,-1780,16927
778537512,-1993,-2745,14200
778539428,-426,-2064,11439
778541328,-981,-913,17231
778543240,-1538,1940,19799
778545160,2274,2575,17268
778547060,3693,2455,12660
778548964,680,1824,13235
778550868,1542,1002,17223
778552768,-1140,-142,19469
778554676,1295,-328,14236
778556600,1252,-2540,15084
778558524,2275,-2053,14300
778560448,-4355,-1883,20756
778562372,-1844,-1377,16579
778564300,-1946,-1598,16166
778566212,2244,578,15504
778568112,1585,2045,20428
778570020,-1606,2674,21716
778571920,80,1574,17616
778573812,3748,-604,12202
778575724,1547,-1149,15524
778577652,-1133,-2235,13843
778579576,-2101,-2341,18392
778581504,-1986,-1958,14667
778583432,2173,-1025,14748
778585340,393,-685,15900
778587232,-1072,172,18853
778589144,-2330,1626,17140
778591064,2136,2772,16939
778592976,2295,3175,18935
778594872,3972,876,13535
778596760,532,-1965,17567
778598676,1457,-1633,15140
778600588,-280,-3100,16723
778602512,1413,-2437,10795
778604420,-190,-1375,16391
778606332,-2685,-133,17756
778608240,-1959,307,19639
778610132,-425,409,14408
778612020,1551,561,16328
778613920,529,2013,18820
778615816,-175,2258,21323
778617700,79,1005,16348
778619592,2692,-844,13539
778621504,1638,-3246,12612
778623412,-938,-4356,11152
778625336,-1544,-2278,16516
778627240,591,315,16640
778629128,425,1471,14260
778631028,2413,1985,11324
778632928,-1693,-759,20059
778634828,725,474,16023
778636736,-2308,1756,19248
778638652,2886,2486,16790
778640560,2401,979,18648
778642460,1322,-3133,12087
778644380,-2801,-4581,16947
778646304,-1046,-3264,11651
778648232,1232,-1378,16432
778650136,712,1310,13479
778652040,-1906,2304,15665
778653952,-590,1670,18711
778655836,667,625,16915
778657688,-56,2,14552
778659560,135,1229,15997
778661468,-1008,1138,20731
778663360,387,305,16312
778665256,-385,-2701,14223
778667184,1827,-4219,14816
778669104,-1239,-3595,18248
778671024,-1858,-1144,13664
778672940,995,1719,17696
778674840,2950,2504,15463
778676748,1499,1201,17461
778678632,-372,-84,17851
778680532,-4181,-829,20856
778682452,2471,1129,20195
778684364,3907,2105,15488
778686268,1818,-516,17020
778688180,1011,-2756,14557
778690104,-1825,-3179,15163
778692032,-1804,-1794,13264
778693936,968,448,11772
778695844,2816,2768,17300
778697760,-2266,3204,15253
778699676,1767,1637,19175
778701576,-1781,295,17167
778703468,-907,-267,15863
778705356,-467,-386,18787
778707256,734,-1078,15116
778709156,-40,-1702,21262
778711072,1532,-1808,13579
778712984,-1005,-2707,17555
778714888,233,-508,11683
778716784,-2103,281,16188
778718680,549,2477,16679
778720584,1956,2906,16028
778722492,1980,642,15775
778724384,1464,-423,17503
778726280,-207,-1836,20019
778728180,-881,-517,13479
778730076,3501,349,14196
778731976,3304,-166,15383
778733892,-1108,-1551,16235
778735812,-552,-1478,15168
778737720,-2257,229,13470
778739620,818,1694,16315
778741524,-1607,2871,18314
778743436,-204,2881,18135
778745340,-1444,924,17092
778747240,400,-1372,11516
778749148,-873,-2431,18480
778751060,174,-2037,15632
778752976,-1273,-1524,20268
778754884,698,-1272,17992
778756796,2064,-1754,14367
778758692,742,-584,14439
778760588,-2511,-112,14692
778762468,9,517,18007
778764352,1730,1856,15684
778766248,268,2492,15912
778768140,826,1332,17220
778770044,-1733,-2171,16189
778771972,-1936,-3058,17276
778773900,-1262,-1786,15081
778775816,3409,729,17404
778777720,1356,1274,14460
