Timestamp,AccX,AccY,AccZ,AccMagnitude,Z_score,Anomaly
975724448,27,-519,14378,14387.389408784347,-0.8756199377007051,0
975726340,1122,858,18468,18521.934888126565,0.9072829240447214,0
975728232,3912,369,12815,13403.88488461461,-1.2997277482068237,0
975730128,-1505,-456,12908,13003.438968211447,-1.472408439203372,0
975732028,-1766,-54,14455,14562.578652148115,-0.8000746559034979,0
975733932,826,1456,19168,19240.957252694057,1.2173404715675258,0
975735832,455,2745,15355,15605.06568393738,-0.3505323491140033,0
975737732,1534,1186,14644,14771.813971208818,-0.7098479910873948,0
975739632,-775,-1789,15016,15142.040879617252,-0.5501983711244347,0
975741552,-1283,-2913,17955,18234.957718623864,0.7835323402578503,0
975743480,-4043,-2971,18964,19616.472312829337,1.3792704536390281,0
975745400,1871,-119,15604,15716.221492458038,-0.3025996295197235,0
975747308,1335,827,19327,19390.69578431883,1.2819108718403593,0
975749212,4577,1461,15980,16686.63686906382,0.11586386560368002,0
975751104,-432,744,19704,19722.773030180113,1.4251095559338811,0
975752992,-452,758,14096,14123.60024922824,-0.9893713645068332,0
975754888,3324,808,11615,12108.264326483792,-1.8584265489260614,0
975756792,1504,2328,13751,14027.53011046492,-1.0307988264092847,0
975758704,-1594,2142,18574,18764.92675178883,1.0120661199894494,0
975760620,-1418,966,19867,19940.95205851516,1.5191929360623482,0
975762508,12,-1908,16612,16721.21861587845,0.130776241260936,0
975764420,-1562,-4498,12642,13508.960433726941,-1.2544169641925065,0
975766336,549,-3767,17452,17862.36249772129,0.6228614541981918,0
975768252,-1483,-1467,20696,20800.860414896302,1.8900034827332872,0
975770160,319,1073,17576,17611.61168093369,0.5147324346797656,0
975772072,3557,1555,13315,13869.372696701173,-1.0989996255090932,0
975773972,4368,795,16504,17090.742084532198,0.2901225232250852,0
975775856,455,103,15592,15598.977466487988,-0.35315771636844157,0
975777748,-1861,-311,18484,18580.05107635606,0.932343845209044,0
975779656,-1564,636,17648,17728.57851041645,0.5651709885803218,0
975781564,1525,1289,15115,15246.323196102068,-0.5052296456818982,0
975783452,-420,312,17491,17498.823531883507,0.4660958155598975,0
975785352,446,-2472,14339,14557.356250363595,-0.8023266652557536,0
975787276,-3260,-3232,21099,21592.619688217546,2.231426713236125,0
975789196,-327,-1583,14599,14688.213608196198,-0.7458982237436503,0
975791084,1741,81,19045,19124.582792834986,1.167157359892134,0
975792992,2384,2099,14322,14670.001397409613,-0.7537517116040087,0
975794904,2606,2528,17220,17598.59142090639,0.5091178250499213,0
975796820,1210,2338,16680,16886.46629700838,0.2020345125885554,0
975798716,698,1166,16004,16061.59319619321,-0.15366809592505762,0
975800612,-1356,-166,12660,12733.49488553712,-1.5888139981495686,0
975802524,-1001,541,14278,14323.266596695043,-0.9032710412496675,0
975804428,-3125,481,19534,19788.23241221914,1.453337016521407,0
975806328,-2484,-724,16473,16674.956101891243,0.1108268734304359,0
975808248,-1792,-2348,17404,17652.86333714732,0.5325210153792624,0
975810164,-451,-3401,16036,16398.887096385533,-0.008219880901953249,0
975812088,-1132,-2070,18012,18165.859957623805,0.7537359342338424,0
975814000,550,-1154,17867,17912.674423435492,0.6445570134280896,0
975815904,1004,716,18555,18595.932270257385,0.9391921496226916,0
975817816,5331,1915,13175,14341.109127260694,-0.8955769672661493,0
975819728,1541,1444,16240,16376.73401505929,-0.017772754921692478,0
975821624,2236,-338,12724,12923.394136216693,-1.5069254521965592,0
975823536,-1649,-1081,15448,15573.32546375372,-0.3642193987983335,0
975825448,-1372,-632,13071,13157.995630034235,-1.405760359978589,0
975827360,-563,-1137,16216,16265.558520997673,-0.06571396333475225,0
975829260,811,-592,12140,12181.452499599545,-1.8268662712737869,0
975831168,-1180,-1658,19588,19693.42804084652,1.4124553801067776,0
975833096,-1546,-1402,15604,15742.951946823696,-0.29107289609221554,0
975834996,-211,-287,16364,16367.876649095324,-0.02159223718487801,0
975836904,1680,1385,16704,16845.30323265212,0.18428413455893375,0
975838812,2733,2375,14405,14853.078435125832,-0.6748050471895077,0
975840724,1551,2655,17902,18164.14682829887,0.752997196882609,0
975842636,1606,2312,15064,15324.773277278851,-0.47140032274106075,0
975844528,121,-283,14291,14294.313939465581,-0.9157560352320663,0
975846436,1577,-1316,13207,13365.763502321894,-1.3161664890364901,0
975848352,-1732,-1680,17980,18141.185848780668,0.7430959401916324,0
975850268,-739,-1595,20232,20308.22419612311,1.6775683967876587,0
975852188,-3549,-1941,18773,19203.864480879885,1.201345289183396,0
975854100,659,-2051,15540,15688.609944797532,-0.3145063088843847,0
975856000,980,-1718,15791,15914.383588439736,-0.21714797110152934,0
975857920,1476,-1018,16555,16651.814465697124,0.10084771378589602,0
975859820,-255,-237,19176,19179.15978347331,1.190692104710083,0
975861728,2377,1839,16212,16488.207725523112,0.030297050668388902,0
975863636,2992,1848,14131,14562.016652922768,-0.8003170017749306,0
975865544,4073,1033,13284,13932.733902576336,-1.071676942558115,0
975867444,-2254,-500,15316,15489.040383445321,-0.40056489593583117,0
975869364,-4188,-1464,13939,14627.999213836456,-0.7718639354666549,0
975871296,-1498,-2742,12756,13133.091943636122,-1.4164993526850547,0
975873220,-733,-1970,17908,18030.935998999055,0.6955538890363716,0
975875124,-318,-498,15611,15622.178113182554,-0.3431531101565232,0
975877016,-854,1182,18396,18453.70575250402,0.8778610875300091,0
975878920,-1221,867,18956,19015.05892707146,1.1199283682956307,0
975880804,-194,211,12196,12199.367729517788,-1.819140847802295,0
975882712,2233,1560,14463,14717.277533565779,-0.7333652486019123,0
975884624,1216,2034,15024,15209.746480464426,-0.5210022938023334,0
975886544,1620,2336,16759,16998.393365256612,0.2502998155785941,0
975888440,1230,640,13703,13772.970231580404,-1.1405703935177882,0
975890324,1804,-594,13703,13833.996566430107,-1.1142545559997352,0
975892236,-2710,-2549,12556,13095.596091816516,-1.4326683516347027,0
975894164,-3182,-3080,16729,17305.229411943663,0.3826139643667289,0
975896092,-3378,-1790,17956,18358.456362123696,0.836787549571102,0
975898008,1232,-395,14212,14270.767078191697,-0.9259099364432363,0
975899900,1352,-82,16447,16502.67969149253,0.03653766639528618,0
975901796,3439,787,16207,16586.528841201223,0.07269518110094993,0
975903692,1023,231,18193,18223.203313358496,0.7784635937921385,0
975905576,750,-544,14340,14369.90034760158,-0.8831615882612781,0
975907444,660,60,15791,15804.900537491529,-0.2643593624923029,0
975909348,1540,1039,14076,14198.059620948208,-0.9572629193133806,0
975911236,-493,791,15740,15767.57210226102,-0.2804561678919478,0
975913156,-1259,-1217,14312,14418.720955757484,-0.8621091164894207,0
975915084,-4684,-3606,19353,20235.65420242202,1.6462746910845836,0
975917012,-3023,-2755,17889,18350.60966289676,0.833403888035183,0
975918904,-76,-851,15707,15730.220151034124,-0.29656311388321627,0
975920796,292,1298,14659,14719.250965996876,-0.732514263083324,0
975922700,3540,2340,17616,18119.896688447207,0.7339156070516706,0
975924596,478,2484,18756,18925.809784524412,1.0814422632447869,0
975926500,2914,1400,17936,18225.023785992707,0.7792486198332069,0
975928404,2990,214,13020,13360.624835687888,-1.3183823900328875,0
975930296,1709,543,13663,13780.170499670894,-1.1374654866669605,0
975932180,-332,766,19668,19685.71065519353,1.4091274813003287,0
975934068,-591,285,16200,16213.281777604434,-0.08825679322118626,0
975935964,-972,-1752,16559,16679.77125142908,0.1129032670591033,0
975937884,-1029,-2995,11244,11681.455474383318,-2.0424754915801593,0
975939816,-3548,-3290,22200,22721.188437227487,2.7180892647401897,0
975941732,-3842,-930,19324,19724.168930527845,1.4257114974863727,0
975943648,1648,1038,19749,19844.80660021659,1.4777329947941211,0
975945560,5425,1968,16155,17154.814892618342,0.3177520639974912,0
975947468,1910,1784,17187,17384.582968826144,0.41683288501044674,0
975949344,460,-78,17291,17297.2935744295,0.37919186452890097,0
975951240,-443,-1175,18687,18729.14421429874,0.9966359381688971,0
975953144,-436,-832,13076,13109.694733288034,-1.4265887212734256,0
975955044,3265,621,12843,13266.06629713571,-1.3591580181713314,0
975956916,18,-420,16468,16473.364805042107,0.023896471563753064,0
975958820,-1152,-1570,15672,15792.516835514218,-0.26969947491933144,0
975960748,-5727,-3131,15658,16963.92212903608,0.23543509441092014,0
975962676,-1125,-1309,15149,15247.009772411113,-0.5049335795550849,0
975964580,175,412,17076,17081.86596950111,0.28629495597030963,0
975966484,1696,2008,16732,16937.187015558397,0.22390635187643623,0
975968388,485,2621,18648,18837.536197709083,1.0433768383181705,0
975970284,3893,2723,15130,15858.34411280068,-0.241313370173033,0
975972172,298,120,18415,18417.801958974367,0.8623786175580687,0
975974056,3712,-90,11934,12498.295883839524,-1.690236748316783,0
975975956,1302,-918,14254,14342.748829983742,-0.8948698930080617,0
975977868,-1974,-1174,12360,12571.577148472661,-1.6586363276467146,0
975979788,-1834,-874,16440,16565.05454262074,0.06343501245982225,0
975981712,-2197,-1039,13867,14078.35285109732,-1.008882993056385,0
975983640,-1284,-2063,17995,18158.321783689153,0.7504853152848971,0
975985556,-1347,-1619,15568,15709.812029429251,-0.3053635246161428,0
975987464,-1670,-86,22852,22913.10105594614,2.800846017284844,0
975989364,786,2416,17839,18019.01143237331,0.6904117654176234,0
975991276,5025,2765,17281,18207.93263937452,0.7718785583915506,0
975993188,1307,1955,17324,17482.884487406533,0.45922256476280965,0
975995072,981,89,13652,13687.49012785032,-1.1774312098576072,0
975996968,-555,-1641,17600,17685.047526088245,0.5463995137178178,0
975998868,203,-2409,15432,15620.21491529486,-0.34399968232500683,0
976000784,-1200,-1343,14868,14976.684312624073,-0.621503596323564,0
976002696,1016,-604,11548,11608.332179947298,-2.074007792182879,0
976004612,-3868,-1202,19567,19981.834675524668,1.53682237930492,0
976006516,-544,-300,16619,16630.607234854655,0.09170271036347666,0
976008420,-2855,-703,18307,18541.614897306004,0.9157693574049323,0
976010316,263,852,18448,18469.536458720344,0.8846876205933296,0
976012212,909,2263,17167,17339.35809077141,0.3973309675908077,0
976014116,3954,2410,16328,16971.91209027433,0.23888053353550762,0
976016016,154,1604,15348,15432.356786959015,-0.4250080534471946,0
976017904,2888,-436,13993,14294.568513949625,-0.915646257366906,0
976019792,-42,-1707,14818,14916.056348780665,-0.647647647895445,0
976021704,-781,-2217,15260,15439.969235720646,-0.4217254056326249,0
976023628,-3554,-2238,17020,17530.543631045788,0.4797741886371426,0
976025544,-761,-1347,17884,17950.793464356946,0.6609947446092843,0
976027452,1803,769,15988,16107.709768927425,-0.13378166102851718,0
976029344,1028,413,17820,17854.40430258036,0.6194297132820533,0
976031240,1761,-155,16491,16585.482416860836,0.07224394094398497,0
976033144,-1893,429,17947,18051.65640599222,0.7044889637886564,0
976035056,1612,1752,15752,15930.899284095673,-0.21002605620282788,0
976036972,2601,2459,16752,17130.13093937113,0.307107824841451,0
976038872,4031,2057,15763,16399.767650793106,-0.00784016734431345,0
976040788,-1238,-1298,20107,20186.849605621974,1.6252291237457088,0
976042704,-302,-3138,15859,16169.29587211515,-0.10722443964450847,0
976044624,-1105,-4239,13857,14532.94859964763,-0.8128517569562562,0
976046540,-680,-2044,14065,14229.004216739835,-0.9439189595799338,0
976048436,-3112,26,16035,16334.210877786536,-0.036109624962857995,0
976050336,-2264,960,19939,20090.072598176444,1.5834968452188698,0
976052240,-1101,797,17320,17373.249839911932,0.41194580175676526,0
976054132,2197,145,14291,14459.616696164529,-0.844474014162159,0
976056012,1740,54,15929,16023.843390397948,-0.16994660516361454,0
976057916,2956,1074,20616,20854.516728996623,1.913141212488141,0
976059824,1117,1381,18915,18998.21241590903,1.1126637988013564,0
976061724,2043,879,12796,12987.844547883995,-1.4791330808279453,0
976063616,2838,-666,13128,13447.757582586028,-1.2808089192432643,0
976065508,618,-2485,15800,16006.159720557584,-0.17757217506533013,0
976067424,-2800,-3594,13275,14035.044032706131,-1.027558665299987,0
976069348,-2436,-2806,14099,14580.450370273204,-0.7923679956312308,0
976071276,1228,1156,16459,16545.18059738243,0.054864949797168966,0
976073180,-305,3001,13595,13925.625695098946,-1.0747421509387312,0
976075088,1845,2426,14588,14902.994497751115,-0.6532801924391277,0
976076996,-1787,245,16499,16597.30083477431,0.07734029100822157,0
976078900,1185,-187,15283,15330.012491840964,-0.46914106336593475,0
976080804,-1544,1034,15604,15714.258111664069,-0.3034462805612358,0
976082720,3655,1155,13660,14187.62312721902,-0.9617633546403899,0
976084620,1389,215,15080,15145.36054374408,-0.548766862219447,0
976086524,1074,-1880,13404,13577.742522231007,-1.224756682779848,0
976088444,-3705,-3961,15965,16861.131960814495,0.19110981464384055,0
976090380,-3680,-3038,14899,15644.553205508939,-0.33350450032991735,0
976092304,-2821,-1769,15915,16259.601071367035,-0.06828294075880953,0
976094200,-594,836,15407,15441.093905549567,-0.4212404243773644,0
976096084,-32,2192,19063,19188.638747967507,1.194779633316921,0
976097992,1506,1588,19080,19205.108174649784,1.2018815960622455,0
976099900,3100,1114,16251,16581.49562011823,0.07052475044115794,0
976101804,1127,-613,15020,15074.690643591994,-0.5792412076704647,0
976103692,945,-541,15271,15309.772924508057,-0.4778687899561062,0
976105560,324,-56,11019,11023.904616786196,-2.326025234015108,0
976107456,2384,-392,15472,15659.498842555595,-0.32705962768448915,0
976109356,791,-1794,11635,11799.039876193317,-1.9917706275192553,0
976111268,2070,-1278,15156,15350.000651465783,-0.4605217490606087,0
976113188,-5485,-1259,17400,18287.4357415139,0.8061619660914183,0
976115116,-1214,-1034,15508,15589.772801423374,-0.3571269612992576,0
976117044,-2175,1537,17462,17663.930423323116,0.537293375415595,0
976118964,1240,2956,15879,16199.32643661458,-0.09427462940457326,0
976120864,-229,3217,18837,19111.098843342315,1.1613427976244726,0
976122768,1103,1371,16939,17030.148883670983,0.26399346218136394,0
976124656,-1408,-66,17776,17831.79732948981,0.609681111599009,0
976126548,2369,-81,13843,14044.478309997849,-1.0234904067535655,0
976128432,599,-542,14478,14500.518921748973,-0.8268361152901733,0
976130320,617,-1215,13741,13808.403057558828,-1.125291014647173,0
976132240,-1282,-2928,16535,16841.108425516417,0.18247524560509737,0
976134164,-1536,-2690,14500,14827.184358468063,-0.6859711169802641,0
976136084,1156,-1732,16991,17118.12609487382,0.30193108371815114,0
976137984,497,-497,18935,18948.040611102773,1.0910286626503711,0
976139848,24,614,16803,16814.231501915274,0.17088535156648715,0
976141732,-965,1981,17056,17197.753399790334,0.33626805026454754,0
976143648,1817,2373,17740,17990.003279599478,0.6779028405907417,0
976145556,2585,1257,16000,16256.145730153874,-0.06977295647348283,0
976147444,723,-639,18907,18931.60582201098,1.0839416363616674,0
976149352,-2144,-1398,15688,15895.423366491375,-0.2253240170877107,0
976151284,1889,-1995,15113,15360.700342106802,-0.4559078176964536,0
976153180,21,-2279,15464,15631.045326528869,-0.33932938149521275,0
976155092,2377,-1651,10964,11339.542583367285,-2.1899155124738514,0
976157000,-2513,-716,14815,15043.671426882469,-0.5926173455112104,0
976158916,-3994,248,15145,15664.755503996863,-0.3247928448485788,0
976160812,-2286,504,16125,16294.030716799327,-0.053436154412688626,0
976162708,-604,1814,12551,12695.78721466298,-1.605074337925044,0
976164616,1458,2212,16249,16463.55699719839,0.01966713879685481,0
976166528,2147,3193,17191,17616.337275381622,0.516770210272455,0
976168424,116,1800,20359,20438.745974251942,1.7338521292822453,0
976170320,-1530,-392,15248,15329.581468520268,-0.4693269296759772,0
976172240,2951,-809,16075,16363.633673484628,-0.023421897396967175,0
976174140,-777,-1992,17380,17511.030609304526,0.47135976376804367,0
976176052,-844,-2196,15636,15811.996964330596,-0.2612992341703978,0
976177964,168,-2836,17051,17286.055680808156,0.37434584873403537,0
976179868,1355,-971,16487,16571.06016523988,0.06602476308845312,0
976181768,-1364,-226,11811,11891.648035491127,-1.9518360438853344,0
976183664,-416,538,17501,17514.208546206133,0.4727301569163672,0
976185572,-1637,-455,17403,17485.74284953316,0.4604551505551123,0
976187476,1789,987,16540,16665.722006561853,0.10684493755123058,0
976189376,-925,1923,18581,18703.131154969746,0.9854185605509356,0
976191284,4194,1700,16256,16874.15692708824,0.1967264537060116,0
976193188,1003,-588,18088,18125.327500489475,0.7362574872849731,0
976195092,558,-3638,12743,13263.877902031518,-1.3601017001101052,0
976197008,-1339,-3707,20807,21177.01629125312,2.0522097982206247,0
976198924,-831,-1307,11121,11228.332511998387,-2.237871631348148,0
976200832,1322,-320,18989,19037.652297486682,1.1296711042193348,0
976202728,-760,1232,14704,14775.081725662298,-0.7084388667239793,0
976204640,-1074,2084,18316,18465.437660667565,0.8829201327728357,0
976206532,448,854,17103,17130.16722043308,0.3071234699974899,0
976208440,1536,1292,15979,16104.564601379325,-0.13513792334324903,0
976210348,-1655,1470,16435,16583.399832362484,0.07134588676112735,0
976212268,2483,2827,15815,16256.427744126322,-0.06965134612452377,0
976214172,318,1974,15263,15393.406672988276,-0.4418041607849205,0
976216060,2755,-767,15063,15332.067146996194,-0.4682550529025202,0
976217972,2187,-3123,15234,15703.84838184577,-0.30793517472766163,0
976219884,-466,-3389,14565,14961.340247451095,-0.6281202795465196,0
976221808,-1745,-2769,17823,18121.02963410192,0.7344041570168562,0
976223712,-888,-826,17728,17769.434543620122,0.5827889683273924,0
976225588,51,713,15980,15995.979807439118,-0.18196196744321422,0
976227492,2812,1374,13273,13636.999266700868,-1.1992039298059365,0
976229396,-2027,770,19997,20114.21482434748,1.5939074802800406,0
976231280,-1712,26,22584,22648.81180106365,2.6868789388688823,0
976233156,327,797,20591,20609.013052545724,1.807274870105334,0
976235064,4472,1122,15270,15950.879850340545,-0.20141001632244307,0
976236968,1740,-122,18796,18876.760845017878,1.0602913301981656,0
976238872,-243,-1063,15187,15226.095592764417,-0.5139522131459975,0
976240800,-1416,-3254,19380,19702.23266536054,1.41625211914885,0
976242728,-2513,-3459,10787,11603.414109648935,-2.0761285674054584,0
976244648,3144,-1232,11180,11678.825283392162,-2.043609685185841,0
976246544,157,757,16736,16753.847140283928,0.1448463463856019,0
976248436,595,2371,15260,15454.554862563982,-0.41543577694931133,0
976250340,-2797,2049,15195,15585.558539879154,-0.3589442394027096,0
976252248,861,1577,11803,11938.972275702796,-1.9314288374040223,0
976254148,-1003,481,16839,16875.701200246465,0.197392376731136,0
976256048,1248,189,13442,13501.132878392094,-1.2577923704800167,0
976257924,141,433,19332,19337.36264333893,1.2589125011236675,0
976259812,3686,418,15988,16412.722626060553,-0.002253709874302409,0
976261720,1966,-1316,16828,16993.486869974626,0.24818403174622336,0
976263644,2855,-3105,13283,13936.647337146764,-1.0699893873649915,0
976265564,-2473,-4028,16204,16879.281056964483,0.1989360861470999,0
976267492,-2472,-2128,15579,15916.796442751915,-0.21610749763723872,0
976269396,561,999,16256,16296.32651857467,-0.05244615646110973,0
976271288,739,2225,15200,15379.751168338193,-0.44769270124017874,0
976273196,2894,2528,17607,18021.444697914758,0.6914610406327368,0
976275100,-1786,770,19008,19107.243652604633,1.15968035839551,0
976276992,-2497,-65,20244,20397.518721648474,1.7160740719320768,0
976278888,-385,-717,14987,15009.08001844217,-0.6075338874644087,0
976280792,3865,209,16468,16916.76476162035,0.21509984698457876,0
976282676,728,-296,17720,17737.418075920745,0.5689827949113773,0
976284568,610,-1771,13452,13581.78357212336,-1.223014097179198,0
976286480,-1595,-3681,16840,17311.250272582856,0.38521028594969914,0
976288392,656,-2794,13424,13727.364932863116,-1.1602363563183096,0
976290304,-1395,-1019,15015,15114.05342719153,-0.5622671485201846,0
976292220,589,1749,15059,15171.664476912216,-0.5374240536918962,0
976294120,-740,2420,17514,17695.880763612757,0.5510710333034465,0
976296024,919,2717,16260,16511.03418929293,0.04014030134299691,0
976297928,-1445,1523,17032,17160.902598639736,0.32037721071343295,0
976299848,1850,-104,14492,14609.975359322138,-0.7796362001457638,0
976301744,1529,-468,22053,22110.89491630766,2.454917878577143,0
976303660,1173,-1719,19404,19515.278783558282,1.3356336781267202,0
976305568,-622,-1050,16547,16591.94361731018,0.07503014630295395,0
976307476,906,-1554,13363,13483.527765388404,-1.2653840650235788,0
976309392,1455,-2423,13812,14098.201942091764,-1.000323648065779,0
976311292,163,-1949,14304,14437.090634889011,-0.8541877249709133,0
976313196,-1005,-257,17048,17079.530965456866,0.285288053176891,0
976315104,826,1112,13581,13651.460764328483,-1.192967828247924,0
976317012,2469,3313,11947,12641.310810196861,-1.628565707872605,0
976318932,-1222,2911,18064,18337.810692664487,0.82788470321341,0
976320852,1698,1517,16503,16659.336781516846,0.104091494382565,0
976322772,-2577,-1167,18144,18363.21197394399,0.8388382692853048,0
976324680,229,-2077,14244,14396.454632999057,-0.8717108225934888,0
976326584,454,-2498,15147,15358.311398067171,-0.45693798054895773,0
976328484,757,-1826,13963,14102.223016248183,-0.9985896764220784,0
976330400,-1241,-1613,19596,19701.397564639927,1.4158920061758355,0
976332312,722,-1034,16865,16912.086358578,0.2130824213172878,0
976334192,78,-222,16326,16327.695612057447,-0.03891914440615917,0
976336076,1413,257,9856,9960.088051819623,-2.784765283562911,0
976337980,-1848,1055,17104,17235.862177448507,0.3527013557110236,0
976339904,-2174,1804,17988,18208.482528755656,0.7721156822437774,0
976341820,1808,1858,17147,17341.87524462104,0.39841641720658283,0
976343728,2161,1811,16495,16734.236373375392,0.13638977174712102,0
976345620,362,-346,16520,16527.587845780763,0.047278585749825325,0
976347520,-752,-1964,19080,19195.551568006584,1.1977605865297907,0
976349444,-1982,-2446,17204,17489.67855622281,0.4621523099538976,0
976351372,-1444,-2098,15438,15646.67964777192,-0.33258753375766703,0
976353288,4551,-217,12852,13635.710249194943,-1.19975978123184,0
976355180,1488,243,18347,18408.845754147653,0.858516513901038,0
976357064,190,472,14531,14539.905261039357,-0.809851898431184,0
976358964,-1890,628,16107,16229.66213449929,-0.08119323923921508,0
976360872,1034,1252,12863,12965.084997793112,-1.4889474769185957,0
976362776,-725,1637,11847,11981.519227543726,-1.913081698020806,0
976364688,1965,1241,16363,16527.222240896986,0.04712092924397477,0
976366588,-1022,100,21372,21396.65553305002,2.1469228530673665,0
976368496,2403,-1313,15778,16013.858435742462,-0.17425232735692683,0
976370420,-1495,-2739,16671,16960.524372789892,0.23396991054364646,0
976372348,2378,-3246,15085,15612.450960691598,-0.3473476626410488,0
976374256,-170,-2574,17615,17802.88181727891,0.5972121353288892,0
976376172,-903,-1253,15172,15250.40989613066,-0.5034673747835667,0
976378076,498,836,15979,16008.602093874406,-0.17651897238615535,0
976379972,-278,2188,15680,15834.36225428735,-0.25165485133148685,0
976381884,1985,1305,15736,15914.30004744161,-0.21718399573479963,0
976383788,-2209,-319,16076,16230.194638389275,-0.0809636123759744,0
976385700,-1917,169,18900,18997.722231888747,1.1124524211549107,0
976387588,492,890,17467,17496.578322632115,0.46512763416740227,0
976389484,2130,504,15780,15931.080189365692,-0.20994804605026493,0
976391376,-229,-429,17467,17473.768082471506,0.4552913794538807,0
976393272,941,-1773,12663,12821.098977856773,-1.551037273313017,0
976395184,-1625,-2695,18287,18555.808228153255,0.921889819814089,0
976397104,-666,-2288,12792,13012.062250081653,-1.468689898918631,0
976399012,1721,841,12407,12553.994224946895,-1.6662184536212794,0
976400920,2814,2399,13375,13876.758339035814,-1.095814781390181,0
976402820,602,1894,16216,16337.328300551471,-0.03476532678143908,0
976404720,207,1761,15411,15512.668725915602,-0.390375858321165,0
976406608,-2953,255,16275,16542.69805684671,0.053794426169445776,0
976408508,1286,356,13094,13161.814768488424,-1.4041134672515898,0
976410388,193,-159,20272,20273.542216396225,1.6626127985931276,0
976412296,1045,-829,20787,20829.753599118736,1.902462830705754,0
976414200,-292,-1732,18008,18093.456054607148,0.7225138503228261,0
976416120,1055,-3105,17180,17490.181531362105,0.4623692033995532,0
976418032,888,-3234,16828,17158.930153130175,0.319526650776143,0
976419924,56,-1786,18523,18608.988715134416,0.9448223629198456,0
976421808,861,-263,20128,20148.123336926445,1.6085295431927902,0
976423712,1920,1988,20435,20621.051597821097,1.812466143712059,0
976425620,4847,2873,14971,15996.198892236867,-0.18186749347628767,0
976427536,-1380,1132,20139,20217.941166201865,1.6386364577830255,0
976429424,-557,17,17400,17408.921218731502,0.4273280496235695,0
976431336,-3475,-1101,18768,19118.72511440028,1.1646314059035754,0
976433248,634,-1042,14720,14770.447521994722,-0.7104372326924066,0
976435148,696,-1030,15380,15430.15605883492,-0.4259570536432202,0
976437052,2900,-257,17135,17380.571739732844,0.41510315876477055,0
976438964,-1695,-1516,16720,16873.934958983336,0.19663073639647305,0
976440892,2184,-1212,12196,12449.145191538253,-1.7114315593059337,0
976442796,235,-1249,12984,13046.052353106666,-1.4540326524916407,0
976444712,1974,1488,11835,12090.411283326965,-1.8661251561597243,0
976446632,-1606,3114,15242,15639.526719181755,-0.33567202682153224,0
976448552,-1041,2805,16915,17177.57057910111,0.3275647940191627,0
976450464,1616,1360,14043,14200.9473275553,-0.9560176795646856,0
976452364,-1263,537,12568,12642.711813531147,-1.6279615658051172,0
976454272,-648,-1632,16931,17021.81215382193,0.26039848914751107,0
976456192,-1823,-2023,15656,15891.07277687696,-0.2272000827187644,0
976458116,-1728,-1884,18477,18653.01501098415,0.963807426515041,0
976460040,-826,-1512,15696,15790.27662835582,-0.2706654993042528,0
976461960,5415,-1101,14215,15251.250801163818,-0.5031047588690573,0
976463864,-687,-1806,16419,16532.306735601054,0.04931347016623694,0
976465772,-127,-1153,15224,15268.127390089461,-0.49582721921146544,0
976467672,359,895,17327,17353.81326971107,0.40356434439784283,0
976469580,2963,2619,16688,17150.156675669175,0.3157433429976144,0
976471484,938,3525,11612,12171.44251927437,-1.831182785061564,0
976473360,-92,1059,16008,16043.254314508637,-0.1615762069375013,0
976475264,-2635,-1155,20403,20604.84552235226,1.8054777435419764,0
976477176,-709,-2071,18355,18485.06821734775,0.8913852411765596,0
976479100,-2507,-2923,15172,15653.068772608136,-0.32983240891711246,0
976481016,2708,-400,14104,14367.187616231648,-0.8843313750121472,0
976482892,311,-46,17423,17425.836163581935,0.4346221291616424,0
976484776,627,499,17776,17794.05254572437,0.5934047679652049,0
976486660,356,508,16880,16891.394258615834,0.20415955315139303,0
976488516,23,27,13667,13667.046023190234,-1.1862471372398087,0
976490400,1716,1040,15540,15669.00941348878,-0.32295846971722764,0
976492304,-341,3165,15943,16257.698330329542,-0.06910344266351859,0
976494208,-767,2489,15612,15827.758969607794,-0.2545023263951727,0
976496096,584,912,13936,13978.014737436786,-1.052150895388412,0
976497992,1648,-944,16421,16530.465238461984,0.048519377917028754,0
976499912,-3327,-3145,16187,16821.977380795637,0.17422553725111295,0
976501828,-161,-2666,15172,15405.29327861044,-0.43667840674833275,0
976503752,-1385,-3035,20801,21066.823467243466,2.004692337776127,0
976505680,2176,-1624,15431,15668.060281987684,-0.32336775515813826,0
976507588,4428,-164,15764,16374.913007402512,-0.01855801167573004,0
976509476,2925,43,15864,16131.45901646841,-0.12354048660760844,0
976511344,54,-573,18628,18636.888930290912,0.9568535217725822,0
976513232,-315,785,17016,17037.009890236022,0.26695207233582485,0
976515128,-947,1291,14744,14830.678541455884,-0.6844643518764397,0
976517040,2451,1693,14446,14749.93444053227,-0.7192829043207281,0
976518928,-241,489,17835,17843.330042343554,0.6146542596399147,0
976520836,-2848,-2038,21476,21759.667368781167,2.303461182130684,0
976522760,-1305,-3469,16285,16701.443380738085,0.12224874446603924,0
976524684,1210,-2512,14694,14956.19871491416,-0.6303374163804616,0
976526592,-962,-968,18076,18127.444497225748,0.7371703807476923,0
976528480,-913,915,15155,15210.023635747579,-0.5208827786222611,0
976530388,1258,1523,18908,19010.906264562982,1.1181376529903526,0
976532296,1400,1296,14019,14148.214622347232,-0.9787571297636949,0
976534200,4192,734,16339,16884.15058568242,0.20103592922052552,0
976536092,-1560,408,13239,13336.835644184868,-1.328640789129296,0
976537996,244,2691,20523,20700.109806472043,1.8465577039941976,0
